FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-08-31 17:38:30    336591510  ***  ***    6.7    6.7    6.7   29.9   29.9   57.7   33.0   20.7   23.3 1013.00       0      619
2010-08-31 17:39:00    336591540  ***  ***   11.0   11.0   11.0   29.3   29.3   57.4   31.8   20.1   22.8 1013.00       0      595
2010-08-31 17:39:30    336591570  ***  ***    6.6    6.6    6.6   29.5   29.5   58.2   32.4   20.4   23.0 1013.00       0      600
2010-08-31 17:40:00    336591600  ***  ***    6.2    6.2    6.2   29.8   29.8   58.8   33.1   20.9   23.4 1013.00       0      616
2010-08-31 17:40:30    336591630  ***  ***    5.2    5.2    5.2   29.4   29.4   58.4   32.2   20.4   23.0 1013.00       0      599
2010-08-31 17:41:00    336591660  ***  ***    5.7    5.7    5.7   29.8   29.8   59.2   33.2   21.0   23.5 1013.00       0      615
2010-08-31 17:41:30    336591690  ***  ***    4.2    4.2    4.2   29.9   29.9   59.6   33.4   21.2   23.7 1013.00       0      620
2010-08-31 17:42:00    336591720  ***  ***    3.8    3.8    3.8   29.7   29.7   58.7   32.9   20.8   23.3 1013.00       0      613
2010-08-31 17:42:30    336591750  ***  ***    4.9    4.9    4.9   29.8   29.8   58.9   33.1   20.9   23.4 1013.00       0      615
2010-08-31 17:43:00    336591780  ***  ***    5.1    5.1    5.1   29.4   29.4   58.2   32.2   20.3   22.9 1013.00       0      598
2010-08-31 17:43:30    336591810  ***  ***    8.6    8.6    8.6   29.4   29.4   58.7   32.3   20.5   23.1 1012.90       1      602
2010-08-31 17:44:00    336591840  ***  ***    4.7    4.7    4.7   29.5   29.5   58.3   32.4   20.4   23.0 1012.90       1      603
2010-08-31 17:44:30    336591870  ***  ***    2.6    2.6    2.5   29.5   29.5   57.8   32.3   20.3   23.0 1013.00       0      601
2010-08-31 17:45:00    336591900  ***  ***    3.9    3.9    3.9   29.8   29.8   58.6   33.0   20.8   23.4 1012.90       1      616
2010-08-31 17:45:30    336591930  ***  ***    2.0    2.0    2.0   29.4   29.4   57.7   32.1   20.2   22.9 1012.90       1      600
2010-08-31 17:46:00    336591960  ***  ***    4.5    4.5    4.5   29.7   29.7   58.6   32.8   20.7   23.3 1012.90       1      612
2010-08-31 17:46:30    336591990  ***  ***    7.0    7.0    7.0   29.8   29.8   59.0   33.1   20.9   23.4 1012.80       1      617
2010-08-31 17:47:00    336592020  ***  ***    9.8    9.8    9.8   29.3   29.3   57.7   31.9   20.1   22.8 1012.80       1      595
2010-08-31 17:47:30    336592050  ***  ***    4.1    4.1    4.1   29.5   29.5   58.7   32.5   20.6   23.2 1012.90       1      604
2010-08-31 17:48:00    336592080  ***  ***    7.9    7.9    7.9   29.2   29.2   58.6   31.8   20.3   22.9 1013.00       0      592
2010-08-31 17:48:30    336592110  ***  ***    8.7    8.7    8.7   29.0   29.0   58.2   31.4   20.0   22.6 1013.00       0      584
2010-08-31 17:49:00    336592140  ***  ***    8.5    8.5    8.5   28.9   28.9   58.7   31.3   20.0   22.6 1012.90       1      582
2010-08-31 17:49:30    336592170  ***  ***    6.9    6.9    6.9   29.1   29.1   59.6   31.8   20.4   22.9 1012.90       1      589
2010-08-31 17:50:00    336592200  ***  ***    5.6    5.6    5.6   29.0   29.0   59.6   31.6   20.4   22.9 1012.90       1      587
2010-08-31 17:50:30    336592230  ***  ***    3.7    3.7    3.7   29.1   29.1   60.3   31.9   20.6   23.1 1012.90       1      592
2010-08-31 17:51:00    336592260  ***  ***    3.1    3.1    3.1   29.3   29.3   60.7   32.4   20.9   23.3 1012.90       1      600
2010-08-31 17:51:30    336592290  ***  ***    1.7    1.7    1.6   29.5   29.5   60.3   32.7   21.0   23.4 1012.90       1      606
2010-08-31 17:52:00    336592320  ***  ***    3.1    3.1    3.1   29.3   29.3   60.1   32.3   20.8   23.3 1012.90       1      600
2010-08-31 17:52:30    336592350  ***  ***    5.9    5.9    5.9   29.2   29.2   60.0   32.1   20.6   23.1 1012.90       1      594
2010-08-31 17:53:00    336592380  ***  ***    9.9    9.9    9.9   29.3   29.3   60.6   32.3   20.9   23.3 1012.90       1      600
2010-08-31 17:53:30    336592410  ***  ***    6.4    6.4    6.4   28.9   28.9   59.2   31.4   20.2   22.7 1012.90       1      582
2010-08-31 17:54:00    336592440  ***  ***    1.8    1.8    1.8   29.5   29.5   60.4   32.8   21.1   23.5 1012.90       1      608
2010-08-31 17:54:30    336592470  ***  ***    2.8    2.8    2.8   29.8   29.8   60.4   33.4   21.3   23.7 1012.90       1      619
2010-08-31 17:55:00    336592500  ***  ***    1.0    1.0    1.0   29.8   29.8   59.9   33.2   21.2   23.6 1012.90       1      619
2010-08-31 17:55:30    336592530  ***  ***    2.7    2.7    2.7   29.9   29.9   60.9   33.7   21.5   23.9 1012.90       1      624
2010-08-31 17:56:00    336592560  ***  ***    2.6    2.6    2.6   29.4   29.4   59.8   32.4   20.8   23.3 1012.90       1      603
2010-08-31 17:56:30    336592590  ***  ***    4.6    4.6    4.6   29.3   29.3   59.8   32.2   20.6   23.1 1012.90       1      597
2010-08-31 17:57:00    336592620  ***  ***    5.3    5.3    5.3   29.4   29.4   60.4   32.5   21.0   23.4 1013.00       0      603
2010-08-31 17:57:30    336592650  ***  ***    5.7    5.7    5.7   29.2   29.2   60.1   32.1   20.7   23.1 1012.90       1      595
2010-08-31 17:58:00    336592680  ***  ***    1.9    1.9    1.9   29.8   29.8   61.5   33.6   21.6   23.9 1012.90       1      621
2010-08-31 17:58:30    336592710  ***  ***    2.9    2.9    2.9   29.7   29.7   60.5   33.2   21.2   23.6 1012.90       1      616
2010-08-31 17:59:00    336592740  ***  ***    6.6    6.6    6.6   29.0   29.0   59.5   31.6   20.3   22.8 1012.90       1      586
2010-08-31 17:59:30    336592770  ***  ***    2.3    2.3    2.3   29.4   29.4   60.6   32.5   21.0   23.4 1012.80       1      603
2010-08-31 18:00:00    336592800  ***  ***    6.1    6.1    6.1   29.5   29.5   60.5   32.8   21.1   23.5 1012.80       1      608
2010-08-31 18:00:30    336592830  ***  ***    7.1    7.1    7.1   29.6   29.6   60.4   33.0   21.2   23.6 1012.80       1      613
2010-08-31 18:01:00    336592860  ***  ***    4.7    4.7    4.7   29.5   29.5   60.6   32.8   21.1   23.5 1012.80       1      608
2010-08-31 18:01:30    336592890  ***  ***    5.4    5.4    5.4   29.4   29.4   60.7   32.6   21.0   23.4 1012.80       1      605
2010-08-31 18:02:00    336592920  ***  ***    5.6    5.6    5.6   29.6   29.6   60.9   33.1   21.3   23.6 1012.80       2      614
2010-08-31 18:02:30    336592950  ***  ***    2.6    2.6    2.6   29.3   29.3   60.6   32.3   20.9   23.3 1012.70       2      603
2010-08-31 18:03:00    336592980  ***  ***    5.5    5.5    5.5   29.4   29.4   61.0   32.6   21.1   23.4 1012.80       2      604
2010-08-31 18:03:30    336593010  ***  ***    7.8    7.8    7.8   29.2   29.2   60.9   32.2   20.9   23.3 1012.80       2      596
2010-08-31 18:04:00    336593040  ***  ***    5.9    5.9    5.9   29.2   29.2   61.6   32.4   21.1   23.4 1012.80       2      600
2010-08-31 18:04:30    336593070  ***  ***    3.2    3.2    3.2   29.1   29.1   61.6   32.2   21.0   23.3 1012.70       2      596
2010-08-31 18:05:00    336593100  ***  ***   11.2   11.2   11.2   28.9   28.9   61.7   31.7   20.8   23.1 1012.90       1      586
2010-08-31 18:05:30    336593130  ***  ***    5.7    5.7    5.7   29.1   29.1   62.3   32.3   21.1   23.3 1012.80       2      594
2010-08-31 18:06:00    336593160  ***  ***    8.2    8.2    8.2   29.0   29.0   62.1   32.1   21.0   23.3 1012.90       1      589
2010-08-31 18:06:30    336593190  ***  ***    5.2    5.2    5.2   28.8   28.8   62.3   31.7   20.9   23.2 1012.80       2      586
2010-08-31 18:07:00    336593220  ***  ***    2.6    2.6    2.6   28.9   28.9   62.0   31.8   20.9   23.2 1012.80       2      587
2010-08-31 18:07:30    336593250  ***  ***    3.8    3.8    3.8   28.9   28.9   62.2   31.8   21.0   23.3 1012.80       2      589
2010-08-31 18:08:00    336593280  ***  ***    3.8    3.8    3.8   28.9   28.9   61.8   31.7   20.8   23.1 1012.70       2      587
2010-08-31 18:08:30    336593310  ***  ***    7.8    7.8    7.8   28.9   28.9   61.9   31.8   20.9   23.2 1012.80       2      588
2010-08-31 18:09:00    336593340  ***  ***    4.4    4.4    4.4   28.9   28.9   62.1   31.8   20.9   23.2 1012.80       2      589
2010-08-31 18:09:30    336593370  ***  ***    5.9    5.9    5.9   28.8   28.8   62.2   31.6   20.9   23.2 1012.70       2      584
2010-08-31 18:10:00    336593400  ***  ***    8.6    8.6    8.6   28.9   28.9   62.5   31.9   21.0   23.3 1012.80       2      588
2010-08-31 18:10:30    336593430  ***  ***    3.6    3.6    3.6   29.0   29.0   62.2   32.1   21.0   23.3 1012.80       2      593
2010-08-31 18:11:00    336593460  ***  ***    4.3    4.3    4.3   29.0   29.0   61.8   32.0   20.9   23.2 1012.80       2      592
2010-08-31 18:11:30    336593490  ***  ***    2.7    2.7    2.7   29.1   29.1   62.0   32.2   21.0   23.3 1012.70       2      595
2010-08-31 18:12:00    336593520  ***  ***    2.5    2.5    2.5   29.3   29.3   62.5   32.7   21.4   23.6 1012.80       2      607
2010-08-31 18:12:30    336593550  ***  ***    3.0    3.0    3.0   29.4   29.4   62.1   32.9   21.4   23.7 1012.80       2      608
2010-08-31 18:13:00    336593580  ***  ***    4.1    4.1    4.1   29.0   29.0   61.2   31.9   20.7   23.1 1012.70       2      589
2010-08-31 18:13:30    336593610  ***  ***    5.6    5.6    5.6   28.8   28.8   61.4   31.5   20.7   23.0 1012.70       3      584
2010-08-31 18:14:00    336593640  ***  ***    3.6    3.6    3.6   29.2   29.2   62.5   32.5   21.3   23.5 1012.70       3      600
2010-08-31 18:14:30    336593670  ***  ***    3.8    3.8    3.8   28.9   28.9   62.2   31.8   20.9   23.2 1012.70       3      589
2010-08-31 18:15:00    336593700  ***  ***    4.1    4.1    4.1   29.1   29.1   62.4   32.3   21.2   23.4 1012.70       3      597
2010-08-31 18:15:30    336593730  ***  ***    3.4    3.4    3.4   28.9   28.9   61.4   31.7   20.7   23.0 1012.60       3      588
2010-08-31 18:16:00    336593760  ***  ***    3.3    3.3    3.3   29.2   29.2   62.3   32.5   21.2   23.5 1012.70       3      598
2010-08-31 18:16:30    336593790  ***  ***    3.2    3.2    3.2   29.3   29.3   62.0   32.6   21.3   23.5 1012.70       3      605
2010-08-31 18:17:00    336593820  ***  ***    4.2    4.2    4.2   28.9   28.9   61.8   31.7   20.9   23.2 1012.70       3      589
2010-08-31 18:17:30    336593850  ***  ***    4.2    4.2    4.2   29.0   29.0   62.1   32.1   21.0   23.3 1012.60       3      594
2010-08-31 18:18:00    336593880  ***  ***    4.2    4.2    4.2   29.0   29.0   62.5   32.1   21.1   23.3 1012.70       3      592
2010-08-31 18:18:30    336593910  ***  ***    2.5    2.5    2.5   29.2   29.2   62.9   32.6   21.4   23.6 1012.70       3      600
2010-08-31 18:19:00    336593940  ***  ***    3.1    3.1    3.1   29.3   29.3   63.0   32.9   21.5   23.7 1012.70       3      607
2010-08-31 18:19:30    336593970  ***  ***    2.4    2.4    2.4   29.2   29.2   61.8   32.4   21.1   23.4 1012.60       4      600
2010-08-31 18:20:00    336594000  ***  ***    4.3    4.3    4.3   29.1   29.1   61.9   32.2   21.0   23.3 1012.60       3      596
2010-08-31 18:20:30    336594030  ***  ***    4.5    4.5    4.5   29.3   29.3   62.7   32.8   21.4   23.6 1012.60       3      606
2010-08-31 18:21:00    336594060  ***  ***    7.2    7.2    7.2   29.0   29.0   61.8   32.0   20.9   23.2 1012.70       3      592
2010-08-31 18:21:30    336594090  ***  ***    4.0    4.0    4.0   29.0   29.0   62.6   32.1   21.1   23.3 1012.70       3      594
2010-08-31 18:22:00    336594120  ***  ***    1.9    1.9    1.9   29.5   29.5   63.3   33.3   21.8   23.9 1012.60       4      613
2010-08-31 18:22:30    336594150  ***  ***    5.8    5.8    5.8   29.0   29.0   62.0   32.0   21.0   23.3 1012.60       3      595
2010-08-31 18:23:00    336594180  ***  ***    4.1    4.1    4.1   29.3   29.3   62.3   32.7   21.3   23.5 1012.60       4      603
2010-08-31 18:23:30    336594210  ***  ***    5.0    5.0    5.0   29.3   29.3   62.5   32.7   21.4   23.6 1012.60       3      605
2010-08-31 18:24:00    336594240  ***  ***    4.7    4.7    4.7   29.4   29.4   61.9   32.8   21.3   23.6 1012.60       3      607
2010-08-31 18:24:30    336594270  ***  ***    8.0    8.0    8.0   29.3   29.3   61.6   32.6   21.1   23.4 1012.60       3      604
2010-08-31 18:25:00    336594300  ***  ***    7.0    7.0    7.0   29.2   29.2   61.1   32.2   20.9   23.3 1012.60       3      599
2010-08-31 18:25:30    336594330  ***  ***    5.0    5.0    5.0   29.3   29.3   61.5   32.6   21.1   23.4 1012.60       4      603
2010-08-31 18:26:00    336594360  ***  ***    7.1    7.1    7.1   29.0   29.0   60.7   31.8   20.6   23.0 1012.60       3      592
2010-08-31 18:26:30    336594390  ***  ***    6.8    6.8    6.8   29.0   29.0   60.5   31.7   20.5   22.9 1012.60       4      589
2010-08-31 18:27:00    336594420  ***  ***    2.0    2.0    2.0   29.4   29.4   61.6   32.8   21.2   23.5 1012.60       4      608
2010-08-31 18:27:30    336594450  ***  ***    2.9    2.9    2.9   29.5   29.5   61.7   33.0   21.4   23.7 1012.60       3      613
2010-08-31 18:28:00    336594480  ***  ***    4.6    4.6    4.6   29.3   29.3   61.0   32.4   21.0   23.4 1012.60       4      604
2010-08-31 18:28:30    336594510  ***  ***    3.3    3.3    3.3   29.3   29.3   60.9   32.4   21.0   23.4 1012.60       4      603
2010-08-31 18:29:00    336594540  ***  ***    3.2    3.2    3.2   29.4   29.4   61.6   32.8   21.2   23.5 1012.60       3      607
2010-08-31 18:29:30    336594570  ***  ***    2.0    2.0    2.0   29.4   29.4   61.5   32.8   21.3   23.6 1012.50       4      610
2010-08-31 18:30:00    336594600  ***  ***    4.2    4.2    4.2   29.2   29.2   61.3   32.3   21.0   23.3 1012.60       4      600
2010-08-31 18:30:30    336594630  ***  ***    4.4    4.4    4.4   29.2   29.2   60.7   32.2   20.8   23.2 1012.50       4      600
2010-08-31 18:31:00    336594660  ***  ***    5.3    5.3    5.3   29.2   29.2   60.7   32.2   20.8   23.2 1012.50       4      599
2010-08-31 18:31:30    336594690  ***  ***    4.6    4.6    4.6   29.3   29.3   61.4   32.5   21.1   23.4 1012.60       4      605
2010-08-31 18:32:00    336594720  ***  ***    4.0    4.0    4.0   29.7   29.7   62.2   33.5   21.7   23.9 1012.60       4      622
2010-08-31 18:32:30    336594750  ***  ***    4.2    4.2    4.2   29.6   29.6   61.3   33.1   21.4   23.7 1012.50       4      617
2010-08-31 18:33:00    336594780  ***  ***    6.1    6.1    6.1   29.6   29.6   61.0   33.1   21.2   23.6 1012.60       4      614
2010-08-31 18:33:30    336594810  ***  ***    5.0    5.0    5.0   29.9   29.9   61.3   33.7   21.6   23.9 1012.50       4      628
2010-08-31 18:34:00    336594840  ***  ***    3.1    3.1    3.1   29.4   29.4   60.1   32.5   20.8   23.3 1012.60       4      605
2010-08-31 18:34:30    336594870  ***  ***    2.8    2.8    2.8   29.9   29.9   60.9   33.7   21.5   23.9 1012.50       4      628
2010-08-31 18:35:00    336594900  ***  ***    2.7    2.7    2.7   29.7   29.7   59.9   33.0   21.0   23.5 1012.60       4      616
2010-08-31 18:35:30    336594930  ***  ***    3.7    3.7    3.7   29.5   29.5   59.5   32.6   20.8   23.3 1012.50       4      610
2010-08-31 18:36:00    336594960  ***  ***    4.5    4.5    4.5   29.6   29.6   59.9   32.8   21.0   23.4 1012.60       4      612
2010-08-31 18:36:30    336594990  ***  ***    8.6    8.6    8.6   29.5   29.5   59.5   32.6   20.8   23.3 1012.60       4      608
2010-08-31 18:37:00    336595020  ***  ***    8.3    8.3    8.3   29.4   29.4   59.8   32.4   20.8   23.3 1012.60       4      607
2010-08-31 18:37:30    336595050  ***  ***    5.2    5.2    5.2   29.7   29.7   60.4   33.2   21.2   23.6 1012.60       4      619
2010-08-31 18:38:00    336595080  ***  ***    6.2    6.2    6.2   30.0   30.0   60.5   33.8   21.5   23.9 1012.50       4      630
2010-08-31 18:38:30    336595110  ***  ***    9.3    9.3    9.3   29.4   29.4   59.3   32.4   20.6   23.2 1012.50       4      605
2010-08-31 18:39:00    336595140  ***  ***    4.7    4.7    4.7   29.8   29.8   60.3   33.3   21.3   23.7 1012.50       5      622
2010-08-31 18:39:30    336595170  ***  ***    1.2    1.2    1.2   30.8   30.8   60.5   35.4   22.3   24.6 1012.50       4      664
2010-08-31 18:40:00    336595200  ***  ***    3.3    3.3    3.3   30.4   30.4   59.4   34.4   21.6   24.0 1012.40       5      645
2010-08-31 18:40:30    336595230  ***  ***    4.0    4.0    4.0   30.0   30.0   58.9   33.5   21.1   23.6 1012.50       4      628
2010-08-31 18:41:00    336595260  ***  ***    4.4    4.4    4.4   30.0   30.0   59.4   33.6   21.2   23.7 1012.50       4      628
2010-08-31 18:41:30    336595290  ***  ***    3.3    3.3    3.3   29.8   29.8   59.8   33.2   21.1   23.5 1012.40       5      623
2010-08-31 18:42:00    336595320  ***  ***    3.4    3.4    3.3   30.5   30.5   60.9   34.9   22.1   24.4 1012.50       4      651
2010-08-31 18:42:30    336595350  ***  ***    3.6    3.6    3.6   30.1   30.1   60.4   34.0   21.6   23.9 1012.50       5      635
2010-08-31 18:43:00    336595380  ***  ***    5.4    5.4    5.4   29.7   29.7   60.0   33.1   21.1   23.5 1012.40       5      618
2010-08-31 18:43:30    336595410  ***  ***    3.3    3.3    3.3   30.2   30.2   61.5   34.5   22.0   24.2 1012.40       5      641
2010-08-31 18:44:00    336595440  ***  ***    1.7    1.7    1.7   30.2   30.2   61.0   34.3   21.8   24.1 1012.40       5      641
2010-08-31 18:44:30    336595470  ***  ***    4.8    4.8    4.8   29.7   29.7   59.8   33.0   21.0   23.5 1012.50       4      617
2010-08-31 18:45:00    336595500  ***  ***    3.7    3.7    3.7   29.5   29.5   60.0   32.7   20.9   23.3 1012.50       5      611
2010-08-31 18:45:30    336595530  ***  ***    3.7    3.7    3.7   30.6   30.6   61.6   35.3   22.4   24.6 1012.60       4      657
2010-08-31 18:46:00    336595560  ***  ***    6.1    6.1    6.1   30.1   30.1   59.9   33.8   21.4   23.8 1012.50       5      634
2010-08-31 18:46:30    336595590  ***  ***    3.9    3.9    3.9   30.6   30.6   60.3   34.9   22.0   24.3 1012.50       4      654
2010-08-31 18:47:00    336595620  ***  ***    5.1    5.1    5.1   29.9   29.9   58.4   33.2   20.9   23.4 1012.50       4      625
2010-08-31 18:47:30    336595650  ***  ***    7.0    7.0    7.0   29.8   29.8   57.8   32.9   20.6   23.3 1012.50       5      619
2010-08-31 18:48:00    336595680  ***  ***    7.5    7.5    7.5   30.1   30.1   57.6   33.4   20.8   23.4 1012.50       4      632
2010-08-31 18:48:30    336595710  ***  ***    3.1    3.1    3.1   30.5   30.5   57.2   34.1   21.1   23.7 1012.50       5      645
2010-08-31 18:49:00    336595740  ***  ***    4.1    4.1    4.1   30.2   30.2   56.2   33.3   20.5   23.3 1012.50       4      631
2010-08-31 18:49:30    336595770  ***  ***   11.4   11.4   11.4   30.2   30.2   56.6   33.4   20.7   23.4 1012.50       4      635
2010-08-31 18:50:00    336595800  ***  ***    6.4    6.4    6.4   29.7   29.7   56.0   32.4   20.0   22.8 1012.50       5      612
2010-08-31 18:50:30    336595830  ***  ***    6.3    6.3    6.3   30.0   30.0   56.8   33.1   20.5   23.2 1012.50       5      625
2010-08-31 18:51:00    336595860  ***  ***    4.8    4.8    4.8   30.1   30.1   56.9   33.3   20.7   23.4 1012.40       5      632
2010-08-31 18:51:30    336595890  ***  ***    3.3    3.3    3.3   30.4   30.4   57.7   34.0   21.1   23.7 1012.40       5      643
2010-08-31 18:52:00    336595920  ***  ***    7.6    7.6    7.6   30.0   30.0   57.5   33.2   20.7   23.3 1012.40       5      628
2010-08-31 18:52:30    336595950  ***  ***    5.9    5.9    5.9   30.6   30.6   58.5   34.6   21.6   24.1 1012.50       4      652
2010-08-31 18:53:00    336595980  ***  ***    4.1    4.1    4.1   30.7   30.7   58.1   34.7   21.5   24.1 1012.40       5      656
2010-08-31 18:53:30    336596010  ***  ***    3.8    3.8    3.8   30.4   30.4   57.2   33.9   21.0   23.7 1012.50       4      642
2010-08-31 18:54:00    336596040  ***  ***    5.1    5.1    5.1   30.9   30.9   57.8   35.1   21.6   24.2 1012.50       4      661
2010-08-31 18:54:30    336596070  ***  ***    4.8    4.8    4.8   30.3   30.3   57.4   33.8   21.0   23.6 1012.50       4      638
2010-08-31 18:55:00    336596100  ***  ***    5.2    5.2    5.2   30.4   30.4   56.9   33.9   20.9   23.6 1012.50       5      641
2010-08-31 18:55:30    336596130  ***  ***    7.1    7.1    7.1   30.6   30.6   57.6   34.4   21.3   23.9 1012.50       4      650
2010-08-31 18:56:00    336596160  ***  ***    7.0    7.0    7.0   30.1   30.1   57.1   33.3   20.7   23.4 1012.40       5      632
2010-08-31 18:56:30    336596190  ***  ***    7.5    7.5    7.5   30.9   30.9   58.4   35.2   21.8   24.3 1012.50       4      664
2010-08-31 18:57:00    336596220  ***  ***   10.2   10.2   10.2   30.0   30.0   57.7   33.2   20.8   23.4 1012.40       5      629
2010-08-31 18:57:30    336596250  ***  ***    2.3    2.3    2.3   30.9   30.9   59.6   35.4   22.1   24.5 1012.40       5      667
2010-08-31 18:58:00    336596280  ***  ***    3.5    3.5    3.5   31.9   31.9   59.7   37.9   23.1   25.4 1012.50       5      708
2010-08-31 18:58:30    336596310  ***  ***    4.3    4.3    4.3   31.7   31.7   57.5   36.8   22.2   24.8 1012.50       4      691
2010-08-31 18:59:00    336596340  ***  ***   10.4   10.4   10.4   30.4   30.4   56.2   33.7   20.7   23.4 1012.50       4      639
2010-08-31 18:59:30    336596370  ***  ***   10.6   10.6   10.6   30.2   30.2   57.9   33.7   21.0   23.6 1012.50       4      635
2010-08-31 19:00:00    336596400  ***  ***    6.8    6.8    6.8   30.6   30.6   58.6   34.6   21.6   24.1 1012.40       5      654
2010-08-31 19:00:30    336596430  ***  ***    6.7    6.7    6.7   30.1   30.1   58.1   33.5   20.9   23.5 1012.40       5      632
2010-08-31 19:01:00    336596460  ***  ***    8.0    8.0    8.0   30.7   30.7   58.9   34.9   21.8   24.2 1012.50       5      657
2010-08-31 19:01:30    336596490  ***  ***    7.3    7.3    7.3   30.3   30.3   58.2   34.0   21.2   23.8 1012.40       5      640
2010-08-31 19:02:00    336596520  ***  ***    3.8    3.8    3.8   30.8   30.8   59.0   35.1   21.8   24.3 1012.40       5      660
2010-08-31 19:02:30    336596550  ***  ***    8.8    8.8    8.8   30.2   30.2   57.5   33.6   20.9   23.5 1012.40       5      635
2010-08-31 19:03:00    336596580  ***  ***    6.2    6.2    6.2   29.9   29.9   57.9   33.1   20.7   23.3 1012.30       6      626
2010-08-31 19:03:30    336596610  ***  ***    4.1    4.1    4.1   31.0   31.0   59.6   35.6   22.2   24.6 1012.40       5      672
2010-08-31 19:04:00    336596640  ***  ***    5.4    5.4    5.4   30.1   30.1   57.5   33.4   20.8   23.4 1012.40       5      632
2010-08-31 19:04:30    336596670  ***  ***    4.5    4.5    4.5   30.6   30.6   59.2   34.8   21.7   24.2 1012.40       5      654
2010-08-31 19:05:00    336596700  ***  ***    5.8    5.8    5.8   30.1   30.1   58.0   33.5   20.9   23.5 1012.40       5      631
2010-08-31 19:05:30    336596730  ***  ***    7.9    7.9    7.9   30.6   30.6   58.7   34.7   21.6   24.1 1012.40       5      654
2010-08-31 19:06:00    336596760  ***  ***    3.5    3.5    3.5   31.3   31.3   59.5   36.3   22.5   24.9 1012.30       6      684
2010-08-31 19:06:30    336596790  ***  ***    4.5    4.5    4.5   30.5   30.5   58.2   34.4   21.4   23.9 1012.30       6      649
2010-08-31 19:07:00    336596820  ***  ***    3.7    3.7    3.7   30.3   30.3   58.3   34.0   21.2   23.8 1012.40       5      639
2010-08-31 19:07:30    336596850  ***  ***    5.2    5.2    5.2   31.1   31.1   59.4   35.8   22.3   24.7 1012.40       5      675
2010-08-31 19:08:00    336596880  ***  ***    8.7    8.7    8.7   29.9   29.9   57.7   33.0   20.6   23.3 1012.40       5      623
2010-08-31 19:08:30    336596910  ***  ***    7.0    7.0    7.0   30.0   30.0   59.5   33.6   21.3   23.7 1012.30       6      632
2010-08-31 19:09:00    336596940  ***  ***    5.7    5.7    5.7   29.9   29.9   60.1   33.5   21.3   23.7 1012.30       6      628
2010-08-31 19:09:30    336596970  ***  ***    5.7    5.7    5.7   30.1   30.1   60.7   34.0   21.7   24.0 1012.30       6      639
2010-08-31 19:10:00    336597000  ***  ***    1.8    1.8    1.8   30.8   30.8   60.5   35.4   22.3   24.6 1012.30       6      667
2010-08-31 19:10:30    336597030  ***  ***    3.8    3.8    3.8   30.8   30.8   59.5   35.2   22.0   24.4 1012.30       6      662
2010-08-31 19:11:00    336597060  ***  ***    4.9    4.9    4.9   30.4   30.4   58.8   34.3   21.4   23.9 1012.30       6      646
2010-08-31 19:11:30    336597090  ***  ***    3.5    3.5    3.5   30.0   30.0   58.5   33.4   21.0   23.6 1012.30       6      632
2010-08-31 19:12:00    336597120  ***  ***    9.7    9.7    9.7   29.9   29.9   58.7   33.3   20.9   23.4 1012.30       6      626
2010-08-31 19:12:30    336597150  ***  ***    4.4    4.4    4.4   30.0   30.0   59.6   33.6   21.2   23.7 1012.30       6      632
2010-08-31 19:13:00    336597180  ***  ***    6.0    6.0    6.0   29.8   29.8   59.3   33.2   21.0   23.5 1012.30       6      622
2010-08-31 19:13:30    336597210  ***  ***    6.5    6.5    6.5   30.4   30.4   60.6   34.6   21.9   24.2 1012.30       6      649
2010-08-31 19:14:00    336597240  ***  ***    5.4    5.4    5.4   30.1   30.1   58.8   33.7   21.1   23.6 1012.40       5      632
2010-08-31 19:14:30    336597270  ***  ***    5.0    5.0    5.0   30.2   30.2   59.1   33.9   21.3   23.8 1012.30       6      638
2010-08-31 19:15:00    336597300  ***  ***    6.7    6.7    6.7   30.1   30.1   58.2   33.6   21.0   23.6 1012.30       6      633
2010-08-31 19:15:30    336597330  ***  ***    5.4    5.4    5.3   30.3   30.3   58.4   34.0   21.3   23.8 1012.30       6      642
2010-08-31 19:16:00    336597360  ***  ***    9.4    9.4    9.4   30.8   30.8   58.2   35.0   21.6   24.1 1012.30       6      659
2010-08-31 19:16:30    336597390  ***  ***    5.7    5.7    5.7   30.1   30.1   56.8   33.2   20.6   23.3 1012.20       7      632
2010-08-31 19:17:00    336597420  ***  ***    3.6    3.6    3.6   30.1   30.1   56.2   33.1   20.4   23.2 1012.20       7      632
2010-08-31 19:17:30    336597450  ***  ***    9.8    9.8    9.8   30.3   30.3   56.2   33.5   20.6   23.4 1012.30       6      639
2010-08-31 19:18:00    336597480  ***  ***    6.1    6.1    6.1   30.0   30.0   55.1   32.8   20.0   22.9 1012.30       6      625
2010-08-31 19:18:30    336597510  ***  ***    5.7    5.7    5.7   30.7   30.7   56.4   34.4   21.0   23.7 1012.30       6      652
2010-08-31 19:19:00    336597540  ***  ***    5.9    5.9    5.9   30.1   30.1   55.4   33.0   20.2   23.1 1012.30       6      629
2010-08-31 19:19:30    336597570  ***  ***    3.0    3.0    3.0   31.2   31.2   55.7   35.2   21.3   24.0 1012.30       6      674
2010-08-31 19:20:00    336597600  ***  ***    4.8    4.8    4.8   30.8   30.8   54.8   34.2   20.7   23.6 1012.20       7      657
