FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-09-01 20:57:30    336689850  ***  ***    1.1    1.1    1.1   35.4   35.4   42.4   40.4   20.7   24.8 1007.50      45      859
2010-09-01 20:58:00    336689880  ***  ***    1.2    1.2    1.2   35.6   35.6   42.9   41.1   21.0   25.0 1007.50      45      867
2010-09-01 20:58:30    336689910  ***  ***    0.0    0.0    0.0   36.3   36.3   43.5   42.7   21.9   25.7 1007.50      46      898
2010-09-01 20:59:00    336689940  ***  ***    1.0    1.0    1.0   35.6   35.6   42.6   41.0   20.9   24.9 1007.40      46      867
2010-09-01 20:59:30    336689970  ***  ***    0.9    0.9    0.9   34.3   34.3   43.1   38.3   20.0   24.1 1007.40      46      819
2010-09-01 21:00:00    336690000  ***  ***    0.0    0.0    0.0   35.6   35.6   45.5   41.9   22.0   25.6 1007.50      45      874
2010-09-01 21:00:30    336690030  ***  ***    8.0    8.0    8.0   32.7   32.7   43.1   35.3   18.5   22.7 1007.20      48      759
2010-09-01 21:01:00    336690060  ***  ***    1.4    1.4    1.4   30.5   30.5   45.5   31.8   17.4   21.5 1007.20      48      681
2010-09-01 21:01:30    336690090  ***  ***    0.0    0.0    0.0   31.6   31.6   54.6   35.9   21.4   24.2 1007.40      46      739
2010-09-01 21:02:00    336690120  ***  ***    0.0    0.0    0.0   32.6   32.6   52.7   37.7   21.7   24.7 1007.40      46      774
2010-09-01 21:02:30    336690150  ***  ***    0.0    0.0    0.0   32.0   32.0   53.0   36.4   21.3   24.2 1007.30      47      752
2010-09-01 21:03:00    336690180  ***  ***    0.0    0.0    0.0   31.8   31.8   52.1   35.7   20.7   23.8 1007.40      46      739
2010-09-01 21:03:30    336690210  ***  ***    0.0    0.0    0.0   32.9   32.9   50.0   37.6   21.1   24.3 1007.40      46      780
2010-09-01 21:04:00    336690240  ***  ***    0.0    0.0    0.0   33.0   33.0   58.7   40.4   23.8   26.1 1007.30      47      801
2010-09-01 21:04:30    336690270  ***  ***    0.0    0.0    0.0   34.3   34.3   60.0   44.2   25.4   27.6 1007.10      48      856
2010-09-01 21:05:00    336690300  ***  ***    0.0    0.0    0.0   34.9   34.9   61.4   46.5   26.4   28.4 1007.60      45      879
2010-09-01 21:05:30    336690330  ***  ***    0.0    0.0    0.0   33.3   33.3   48.0   37.8   20.9   24.3 1007.30      47      792
2010-09-01 21:06:00    336690360  ***  ***    0.0    0.0    0.0   33.2   33.2   45.5   36.8   19.8   23.7 1007.40      46      780
2010-09-01 21:06:30    336690390  ***  ***    0.0    0.0    0.0   33.9   33.9   48.4   39.2   21.4   24.8 1007.40      46      812
